Pokemon,Move
roselia,flash
roselia,frustration
roselia,furycutter
roselia,gigadrain
roselia,grassknot
roselia,grasswhistle
roselia,grassyglide
roselia,growth
roselia,hiddenpower
roselia,ingrain
roselia,leafstorm
roselia,leechseed
roselia,lifedew
roselia,magicalleaf
roselia,megadrain
roselia,mimic
roselia,mindreader
roselia,mudslap
roselia,naturalgift
roselia,naturepower
roselia,nightmare
roselia,petalblizzard
roselia,petaldance
roselia,pinmissile
roselia,poisonjab
roselia,poisonsting
roselia,powerwhip
roselia,protect
roselia,psychup
roselia,raindance
roselia,razorleaf
roselia,rest
roselia,return
roselia,round
roselia,secretpower
roselia,seedbomb
roselia,shadowball
roselia,sleeppowder
roselia,sleeptalk
roselia,sludgebomb
roselia,snore
roselia,solarbeam
roselia,spikes
roselia,stunspore
roselia,substitute
roselia,sunnyday
roselia,swagger
roselia,sweetkiss
roselia,sweetscent
roselia,swift
roselia,swordsdance
roselia,synthesis
roselia,toxic
roselia,toxicspikes
roselia,uproar
roselia,venoshock
roselia,weatherball
roselia,worryseed
roserade,absorb
roserade,aromatherapy
roserade,attract
roserade,bodyslam
roserade,bulletseed
roserade,captivate
roserade,confide
roserade,covet
roserade,cut
roserade,dazzlinggleam
roserade,doubleteam
roserade,endure
roserade,energyball
roserade,facade
roserade,flash
roserade,frustration
roserade,furycutter
roserade,gigadrain
roserade,gigaimpact
roserade,grassknot
roserade,grassyglide
roserade,grassyterrain
roserade,growth
roserade,hiddenpower
roserade,hyperbeam
roserade,ingrain
roserade,laserfocus
roserade,leafstorm
roserade,leechseed
roserade,magicalleaf
roserade,megadrain
roserade,mudslap
roserade,naturalgift
roserade,naturepower
roserade,petalblizzard
roserade,petaldance
roserade,pinmissile
roserade,poisonjab
roserade,poisonsting
roserade,powerwhip
roserade,protect
roserade,psychup
roserade,raindance
roserade,rest
roserade,return
roserade,round
roserade,secretpower
roserade,seedbomb
roserade,shadowball
roserade,sleeptalk
roserade,sludgebomb
roserade,snore
roserade,solarbeam
roserade,spikes
roserade,stunspore
roserade,substitute
roserade,sunnyday
roserade,swagger
roserade,sweetscent
roserade,swift
roserade,swordsdance
roserade,synthesis
roserade,toxic
roserade,toxicspikes
roserade,uproar
roserade,venomdrench
roserade,venoshock
roserade,weatherball
roserade,worryseed
gulpin,acidarmor
gulpin,acidspray
gulpin,amnesia
gulpin,attract
gulpin,belch
gulpin,bodyslam
gulpin,bulletseed
gulpin,captivate
gulpin,clearsmog
gulpin,confide
gulpin,counter
gulpin,curse
gulpin,defensecurl
gulpin,destinybond
gulpin,doubleedge
gulpin,doubleteam
gulpin,dreameater
gulpin,dynamicpunch
gulpin,encore
gulpin,endure
gulpin,explosion
gulpin,facade
gulpin,firepunch
gulpin,fling
gulpin,frustration
gulpin,gastroacid
gulpin,gigadrain
gulpin,gunkshot
gulpin,headbutt
gulpin,helpinghand
gulpin,hiddenpower
gulpin,icebeam
gulpin,icepunch
gulpin,infestation
gulpin,mimic
gulpin,mudshot
gulpin,mudslap
gulpin,naturalgift
gulpin,nightmare
gulpin,painsplit
gulpin,poisongas
gulpin,poisonjab
gulpin,pound
gulpin,poweruppunch
gulpin,protect
gulpin,raindance
gulpin,rest
gulpin,return
gulpin,rocksmash
gulpin,rollout
gulpin,round
gulpin,secretpower
gulpin,seedbomb
gulpin,selfdestruct
gulpin,shadowball
gulpin,shockwave
gulpin,sing
gulpin,sleeptalk
gulpin,sludge
gulpin,sludgebomb
gulpin,sludgewave
gulpin,smog
gulpin,snatch
gulpin,snore
gulpin,solarbeam
gulpin,spitup
gulpin,stockpile
gulpin,strength
gulpin,stuffcheeks
gulpin,substitute
gulpin,sunnyday
gulpin,swagger
gulpin,swallow
gulpin,swordsdance
gulpin,takedown
gulpin,terablast
gulpin,thief
gulpin,thunderpunch
gulpin,thunderwave
gulpin,toxic
gulpin,toxicspikes
gulpin,venomdrench
gulpin,venoshock
gulpin,waterpulse
gulpin,wringout
gulpin,yawn
swalot,acidspray
swalot,amnesia
swalot,attract
swalot,belch
swalot,block
swalot,bodypress
swalot,bodyslam
swalot,brickbreak
swalot,bulldoze
swalot,bulletseed
swalot,captivate
swalot,confide
swalot,counter
swalot,curse
swalot,defensecurl
swalot,doubleedge
swalot,doubleteam
swalot,dreameater
swalot,dynamicpunch
swalot,earthquake
swalot,encore
swalot,endure
swalot,explosion
swalot,facade
swalot,firepunch
swalot,fling
swalot,frustration
swalot,gastroacid
swalot,gigadrain
swalot,gigaimpact
swalot,gunkshot
swalot,headbutt
swalot,helpinghand
swalot,hiddenpower
swalot,hyperbeam
swalot,icebeam
swalot,icepunch
swalot,infestation
swalot,knockoff
swalot,metronome
swalot,mimic
swalot,mudshot
swalot,mudslap
swalot,naturalgift
swalot,nightmare
swalot,painsplit
swalot,poisongas
swalot,poisonjab
swalot,pound
swalot,poweruppunch
swalot,protect
swalot,raindance
swalot,rest
swalot,return
swalot,rocksmash
swalot,rollout
swalot,round
swalot,secretpower
swalot,seedbomb
swalot,selfdestruct
swalot,shadowball
swalot,shockwave
swalot,sleeptalk
swalot,sludge
swalot,sludgebomb
swalot,sludgewave
swalot,snatch
swalot,snore
swalot,solarbeam
swalot,spitup
swalot,stockpile
swalot,strength
swalot,substitute
swalot,sunnyday
swalot,swagger
swalot,swallow
swalot,swordsdance
swalot,takedown
swalot,terablast
swalot,thief
swalot,thunderpunch
swalot,thunderwave
swalot,toxic
swalot,toxicspikes
swalot,venomdrench
swalot,venoshock
swalot,waterpulse
swalot,wringout
swalot,yawn
swalot,zenheadbutt
carvanha,agility
carvanha,ancientpower
carvanha,aquajet
carvanha,assurance
carvanha,attract
carvanha,bite
carvanha,blizzard
carvanha,bounce
carvanha,brine
carvanha,captivate
carvanha,confide
carvanha,crunch
carvanha,darkpulse
carvanha,destinybond
carvanha,dive
carvanha,doubleedge
carvanha,doubleteam
carvanha,endure
carvanha,facade
carvanha,flipturn
carvanha,focusenergy
carvanha,frustration
carvanha,furycutter
carvanha,hail
carvanha,hiddenpower
carvanha,hydropump
carvanha,icebeam
carvanha,icefang
carvanha,icywind
carvanha,leer
carvanha,liquidation
carvanha,mimic
carvanha,mudslap
carvanha,naturalgift
carvanha,payback
carvanha,poisonfang
carvanha,protect
carvanha,psychicfangs
carvanha,rage
carvanha,raindance
carvanha,refresh
carvanha,rest
carvanha,retaliate
carvanha,return
carvanha,round
carvanha,scald
carvanha,scaleshot
carvanha,scaryface
carvanha,screech
carvanha,secretpower
carvanha,sleeptalk
carvanha,snarl
carvanha,snore
carvanha,spite
carvanha,substitute
carvanha,superfang
carvanha,surf
carvanha,swagger
carvanha,swift
carvanha,takedown
carvanha,taunt
carvanha,thief
carvanha,thrash
carvanha,torment
carvanha,toxic
carvanha,uproar
carvanha,waterfall
carvanha,waterpulse
carvanha,whirlpool
carvanha,zenheadbutt
sharpedo,agility
sharpedo,ancientpower
sharpedo,aquajet
sharpedo,assurance
sharpedo,attract
sharpedo,avalanche
sharpedo,bite
sharpedo,blizzard
sharpedo,bounce
sharpedo,brine
sharpedo,bulldoze
sharpedo,captivate
sharpedo,closecombat
sharpedo,confide
sharpedo,crunch
sharpedo,darkpulse
sharpedo,destinybond
sharpedo,dive
sharpedo,doubleedge
sharpedo,doubleteam
sharpedo,earthquake
sharpedo,endure
sharpedo,facade
sharpedo,feint
sharpedo,flipturn
sharpedo,focusenergy
sharpedo,frustration
sharpedo,furycutter
sharpedo,gigaimpact
sharpedo,hail
sharpedo,hiddenpower
sharpedo,hydropump
sharpedo,hyperbeam
sharpedo,icebeam
sharpedo,icefang
sharpedo,icywind
sharpedo,leer
sharpedo,liquidation
sharpedo,mimic
sharpedo,mudslap
sharpedo,naturalgift
sharpedo,nightslash
sharpedo,payback
sharpedo,poisonfang
sharpedo,poisonjab
sharpedo,protect
sharpedo,psychicfangs
sharpedo,rage
sharpedo,raindance
sharpedo,rest
sharpedo,retaliate
sharpedo,return
sharpedo,roar
sharpedo,rocksmash
sharpedo,rocktomb
sharpedo,round
sharpedo,scald
sharpedo,scaleshot
sharpedo,scaryface
sharpedo,screech
sharpedo,secretpower
sharpedo,skullbash
sharpedo,slash
sharpedo,sleeptalk
sharpedo,snarl
sharpedo,snore
sharpedo,spite
sharpedo,strength
sharpedo,substitute
sharpedo,superfang
sharpedo,surf
sharpedo,swagger
sharpedo,swift
sharpedo,takedown
sharpedo,taunt
sharpedo,thief
sharpedo,torment
sharpedo,toxic
sharpedo,uproar
sharpedo,waterfall
sharpedo,waterpulse
sharpedo,whirlpool
sharpedo,zenheadbutt
wailmer,amnesia
wailmer,aquaring
wailmer,astonish
wailmer,attract
wailmer,avalanche
wailmer,blizzard
wailmer,bodypress
wailmer,bodyslam
wailmer,bounce
wailmer,brine
wailmer,bulldoze
wailmer,captivate
wailmer,clearsmog
wailmer,confide
wailmer,curse
wailmer,defensecurl
wailmer,dive
wailmer,doubleedge
wailmer,doubleteam
wailmer,earthquake
wailmer,echoedvoice
wailmer,endure
wailmer,facade
wailmer,fissure
wailmer,frustration
wailmer,growl
wailmer,hail
wailmer,headbutt
wailmer,heavyslam
wailmer,hiddenpower
wailmer,hydropump
wailmer,hypervoice
wailmer,icebeam
wailmer,icywind
wailmer,mimic
wailmer,mist
wailmer,naturalgift
wailmer,protect
wailmer,raindance
wailmer,rest
wailmer,return
wailmer,roar
wailmer,rocksmash
wailmer,rocktomb
wailmer,rollout
wailmer,round
wailmer,scald
wailmer,secretpower
wailmer,selfdestruct
wailmer,sleeptalk
wailmer,snore
wailmer,soak
wailmer,splash
wailmer,steelroller
wailmer,strength
wailmer,substitute
wailmer,surf
wailmer,swagger
wailmer,thrash
wailmer,tickle
wailmer,toxic
wailmer,waterfall
wailmer,watergun
wailmer,waterpulse
wailmer,waterspout
wailmer,weatherball
wailmer,whirlpool
wailmer,zenheadbutt
wailord,amnesia
wailord,astonish
wailord,attract
wailord,avalanche
wailord,blizzard
wailord,block
wailord,bodypress
wailord,bodyslam
wailord,bounce
wailord,brine
wailord,bulldoze
wailord,captivate
wailord,confide
wailord,defensecurl
wailord,dive
wailord,doubleedge
wailord,doubleteam
wailord,earthquake
wailord,echoedvoice
wailord,endure
wailord,facade
wailord,frustration
wailord,gigaimpact
wailord,growl
wailord,hail
wailord,headbutt
wailord,heavyslam
wailord,hiddenpower
wailord,hydropump
wailord,hyperbeam
wailord,hypervoice
wailord,icebeam
wailord,icywind
wailord,ironhead
wailord,liquidation
wailord,mimic
wailord,mist
wailord,naturalgift
wailord,nobleroar
wailord,protect
wailord,raindance
wailord,rest
wailord,return
wailord,roar
wailord,rocksmash
wailord,rocktomb
wailord,rollout
wailord,round
wailord,scald
wailord,secretpower
wailord,selfdestruct
wailord,sleeptalk
wailord,snore
wailord,soak
wailord,splash
wailord,steelroller
wailord,strength
wailord,substitute
wailord,surf
wailord,swagger
wailord,toxic
wailord,waterfall
wailord,watergun
wailord,waterpulse
wailord,waterspout
wailord,weatherball
wailord,whirlpool
wailord,zenheadbutt
numel,afteryou
numel,amnesia
numel,ancientpower
numel,attract
numel,bodypress
numel,bodyslam
numel,bulldoze
numel,captivate
numel,charm
numel,confide
numel,curse
numel,defensecurl
numel,dig
numel,doubleedge
numel,doubleteam
numel,earthpower
numel,earthquake
numel,echoedvoice
numel,ember
numel,endeavor
numel,endure
numel,facade
numel,fireblast
numel,firespin
numel,flameburst
numel,flamecharge
numel,flamethrower
numel,flareblitz
numel,flashcannon
numel,focusenergy
numel,frustration
numel,growl
numel,growth
numel,headbutt
numel,heatcrash
numel,heatwave
numel,heavyslam
numel,helpinghand
numel,hiddenpower
numel,highhorsepower
numel,howl
numel,incinerate
numel,ironhead
numel,lashout
numel,lavaplume
numel,magnitude
numel,mimic
numel,mudbomb
numel,mudshot
numel,mudslap
numel,naturalgift
numel,naturepower
numel,overheat
numel,protect
numel,raindance
numel,rest
numel,return
numel,roar
numel,rockslide
numel,rocksmash
numel,rocktomb
numel,rollout
numel,round
numel,sandstorm
numel,scaryface
numel,scorchingsands
numel,secretpower
numel,sleeptalk
numel,snore
numel,spitup
numel,stealthrock
numel,stockpile
numel,stomp
numel,stompingtantrum
numel,stoneedge
numel,strength
numel,substitute
numel,sunnyday
numel,swagger
numel,swallow
numel,tackle
numel,takedown
numel,temperflare
numel,terablast
numel,toxic
numel,trailblaze
numel,willowisp
numel,yawn
numel,zenheadbutt
camerupt,afteryou
camerupt,amnesia
camerupt,attract
camerupt,bodypress
camerupt,bodyslam
camerupt,bulldoze
camerupt,captivate
camerupt,charm
camerupt,confide
camerupt,curse
camerupt,defensecurl
camerupt,dig
camerupt,doubleedge
camerupt,doubleteam
camerupt,earthpower
camerupt,earthquake
camerupt,echoedvoice
camerupt,ember
camerupt,endeavor
camerupt,endure
camerupt,eruption
camerupt,explosion
camerupt,facade
camerupt,fireblast
camerupt,firespin
camerupt,fissure
camerupt,flameburst
camerupt,flamecharge
camerupt,flamethrower
camerupt,flareblitz
camerupt,flashcannon
camerupt,focusenergy
camerupt,frustration
camerupt,gigaimpact
camerupt,growl
camerupt,headbutt
camerupt,heatcrash
camerupt,heatwave
camerupt,heavyslam
camerupt,helpinghand
camerupt,hiddenpower
camerupt,highhorsepower
camerupt,hyperbeam
camerupt,incinerate
camerupt,ironhead
camerupt,lashout
camerupt,lavaplume
camerupt,magnitude
camerupt,mimic
camerupt,mudshot
camerupt,mudslap
camerupt,naturalgift
camerupt,naturepower
camerupt,overheat
camerupt,protect
camerupt,raindance
camerupt,rest
camerupt,return
camerupt,roar
camerupt,rockpolish
camerupt,rockslide
camerupt,rocksmash
camerupt,rocktomb
camerupt,rollout
camerupt,round
camerupt,sandstorm
camerupt,scaryface
camerupt,scorchingsands
camerupt,secretpower
camerupt,selfdestruct
camerupt,sleeptalk
camerupt,smackdown
camerupt,snore
camerupt,solarbeam
camerupt,stealthrock
camerupt,stompingtantrum
camerupt,stoneedge
camerupt,strength
camerupt,substitute
camerupt,sunnyday
camerupt,swagger
camerupt,tackle
camerupt,takedown
camerupt,temperflare
camerupt,terablast
camerupt,toxic
camerupt,trailblaze
camerupt,willowisp
camerupt,yawn
camerupt,zenheadbutt
torkoal,afteryou
torkoal,amnesia
torkoal,ancientpower
torkoal,attract
torkoal,bodypress
torkoal,bodyslam
torkoal,bulldoze
torkoal,burningjealousy
torkoal,captivate
torkoal,clearsmog
torkoal,confide
torkoal,curse
torkoal,doubleedge
torkoal,doubleteam
torkoal,earthpower
torkoal,earthquake
torkoal,ember
torkoal,endure
torkoal,eruption
torkoal,explosion
torkoal,facade
torkoal,fireblast
torkoal,firespin
torkoal,fissure
torkoal,flail
torkoal,flameburst
torkoal,flamecharge
torkoal,flamethrower
torkoal,flamewheel
torkoal,flareblitz
torkoal,frustration
torkoal,gigaimpact
torkoal,gyroball
torkoal,headbutt
torkoal,heatcrash
torkoal,heatwave
torkoal,heavyslam
torkoal,helpinghand
torkoal,hiddenpower
torkoal,hyperbeam
torkoal,incinerate
torkoal,inferno
torkoal,irondefense
torkoal,irontail
torkoal,lavaplume
torkoal,mimic
torkoal,mudslap
torkoal,naturalgift
torkoal,naturepower
torkoal,overheat
torkoal,protect
torkoal,rapidspin
torkoal,rest
torkoal,return
torkoal,rockslide
torkoal,rocksmash
torkoal,rocktomb
torkoal,rollout
torkoal,round
torkoal,sandstorm
torkoal,scorchingsands
torkoal,secretpower
torkoal,selfdestruct
torkoal,shellsmash
torkoal,skullbash
torkoal,sleeptalk
torkoal,sludgebomb
torkoal,smog
torkoal,smokescreen
torkoal,snore
torkoal,solarbeam
torkoal,stealthrock
torkoal,stompingtantrum
torkoal,stoneedge
torkoal,strength
torkoal,substitute
torkoal,sunnyday
torkoal,superpower
torkoal,swagger
torkoal,takedown
torkoal,temperflare
torkoal,terablast
torkoal,toxic
torkoal,weatherball
torkoal,willowisp
torkoal,withdraw
torkoal,yawn
torkoal,zenheadbutt
spoink,allyswitch
spoink,amnesia
spoink,attract
spoink,bodyslam
spoink,bounce
spoink,calmmind
spoink,captivate
spoink,chargebeam
spoink,chillingwater
spoink,confide
spoink,confuseray
spoink,confusion
spoink,covet
spoink,dazzlinggleam
spoink,doubleedge
spoink,doubleteam
spoink,dreameater
spoink,encore
spoink,endeavor
spoink,endure
spoink,expandingforce
spoink,extrasensory
spoink,facade
spoink,flash
spoink,flashcannon
spoink,frustration
spoink,futuresight
spoink,grassknot
spoink,growl
spoink,headbutt
spoink,healbell
spoink,helpinghand
spoink,hiddenpower
spoink,icywind
spoink,imprison
spoink,irontail
spoink,lightscreen
spoink,luckychant
spoink,lunge
spoink,magiccoat
spoink,mimic
spoink,mirrorcoat
spoink,naturalgift
spoink,nightshade
spoink,odorsleuth
spoink,payback
spoink,powergem
spoink,protect
spoink,psybeam
spoink,psychic
spoink,psychicterrain
spoink,psychup
spoink,psyshock
spoink,psywave
spoink,raindance
spoink,recycle
spoink,reflect
spoink,rest
spoink,return
spoink,roleplay
spoink,round
spoink,secretpower
spoink,shadowball
spoink,shockwave
spoink,signalbeam
spoink,simplebeam
spoink,skillswap
spoink,sleeptalk
spoink,snarl
spoink,snatch
spoink,snore
spoink,snowscape
spoink,splash
spoink,storedpower
spoink,substitute
spoink,sunnyday
spoink,swagger
spoink,swift
spoink,takedown
spoink,taunt
spoink,telekinesis
spoink,terablast
spoink,thief
spoink,thunderwave
spoink,torment
spoink,toxic
spoink,trailblaze
spoink,trick
spoink,trickroom
spoink,uproar
spoink,whirlwind
spoink,zenheadbutt
grumpig,allyswitch
grumpig,amnesia
grumpig,attract
grumpig,belch
grumpig,bodypress
grumpig,bodyslam
grumpig,bounce
grumpig,brickbreak
grumpig,bulldoze
grumpig,calmmind
grumpig,captivate
grumpig,chargebeam
grumpig,chillingwater
grumpig,confide
grumpig,confuseray
grumpig,confusion
grumpig,counter
grumpig,covet
grumpig,dazzlinggleam
grumpig,dig
grumpig,doubleedge
grumpig,doubleteam
grumpig,drainpunch
grumpig,dreameater
grumpig,dynamicpunch
grumpig,earthpower
grumpig,encore
grumpig,endeavor
grumpig,endure
grumpig,energyball
grumpig,expandingforce
grumpig,facade
grumpig,firepunch
grumpig,flash
grumpig,flashcannon
grumpig,fling
grumpig,focusblast
grumpig,focuspunch
grumpig,frustration
grumpig,futuresight
grumpig,gigaimpact
grumpig,grassknot
grumpig,headbutt
grumpig,healbell
grumpig,helpinghand
grumpig,hiddenpower
grumpig,hyperbeam
grumpig,hypervoice
grumpig,icepunch
grumpig,icywind
grumpig,imprison
grumpig,irontail
grumpig,laserfocus
grumpig,lightscreen
grumpig,lowkick
grumpig,lowsweep
grumpig,lunge
grumpig,magiccoat
grumpig,megakick
grumpig,megapunch
grumpig,metronome
grumpig,mimic
grumpig,mudshot
